bible_version,bible_book,bible_chapter,bible_verse,verse_part_type,verse_part,hebrew_id
KJV,Exodus,8,Exodus8:25,WORD,for,H413
KJV,Exodus,8,Exodus8:25,WORD,Moses,H4872
KJV,Exodus,8,Exodus8:25,PHRASE,"and for Aaron,",H175
KJV,Exodus,8,Exodus8:25,PHRASE,"and said,",H559
KJV,Exodus,8,Exodus8:25,PHRASE,"Go ye,",H3212
KJV,Exodus,8,Exodus8:25,WORD,sacrifice,H2076
KJV,Exodus,8,Exodus8:25,PHRASE,to your God,H430
KJV,Exodus,8,Exodus8:25,PHRASE,in the land.,H776
KJV,Exodus,8,Exodus8:26,WORD,And,H559
KJV,Exodus,8,Exodus8:26,WORD,Moses,H4872
KJV,Exodus,8,Exodus8:26,WORD,"said,",H559
KJV,Exodus,8,Exodus8:26,PHRASE,It is,H3559
KJV,Exodus,8,Exodus8:26,WORD,not,H3808
KJV,Exodus,8,Exodus8:26,WORD,meet,H3559
KJV,Exodus,8,Exodus8:26,WORD,so,H3651
KJV,Exodus,8,Exodus8:26,PHRASE,to do;,H6213
KJV,Exodus,8,Exodus8:26,WORD,for,H3588
KJV,Exodus,8,Exodus8:26,PHRASE,we shall sacrifice,H2076
KJV,Exodus,8,Exodus8:26,PHRASE,the abomination,H8441
KJV,Exodus,8,Exodus8:26,PHRASE,of the Egyptians,H4713
KJV,Exodus,8,Exodus8:26,PHRASE,to the LORD,H3068
KJV,Exodus,8,Exodus8:26,PHRASE,our God:,H430
KJV,Exodus,8,Exodus8:26,WORD,"lo,",H2005
KJV,Exodus,8,Exodus8:26,PHRASE,shall we sacrifice,H2076
KJV,Exodus,8,Exodus8:26,PHRASE,the abomination,H8441
KJV,Exodus,8,Exodus8:26,PHRASE,of the Egyptians,H4713
KJV,Exodus,8,Exodus8:26,PHRASE,"before their eyes,",H5869
KJV,Exodus,8,Exodus8:26,WORD,and,H3808
KJV,Exodus,8,Exodus8:26,PHRASE,will they,H5619
KJV,Exodus,8,Exodus8:26,WORD,not,H3808
KJV,Exodus,8,Exodus8:26,PHRASE,stone us?,H5619
KJV,Exodus,8,Exodus8:27,PHRASE,We will go,H3212
KJV,Exodus,8,Exodus8:27,WORD,three,H7969
KJV,Exodus,8,Exodus8:27,WORD,days',H3117
KJV,Exodus,8,Exodus8:27,WORD,journey,H1870
KJV,Exodus,8,Exodus8:27,PHRASE,"into the wilderness,",H4057
KJV,Exodus,8,Exodus8:27,PHRASE,and sacrifice,H2076
KJV,Exodus,8,Exodus8:27,PHRASE,to the LORD,H3068
KJV,Exodus,8,Exodus8:27,PHRASE,"our God,",H430
KJV,Exodus,8,Exodus8:27,WORD,as,H834
KJV,Exodus,8,Exodus8:27,PHRASE,he shall command,H559
KJV,Exodus,8,Exodus8:27,WORD,us.,H413
KJV,Exodus,8,Exodus8:28,WORD,And,H559
KJV,Exodus,8,Exodus8:28,WORD,Pharaoh,H6547
KJV,Exodus,8,Exodus8:28,WORD,"said,",H559
KJV,Exodus,8,Exodus8:28,WORD,I,H595
KJV,Exodus,8,Exodus8:28,PHRASE,will let,H7971
KJV,Exodus,8,Exodus8:28,WORD,you,H853
KJV,Exodus,8,Exodus8:28,WORD,"go,",H7971
KJV,Exodus,8,Exodus8:28,PHRASE,that ye may sacrifice,H2076
KJV,Exodus,8,Exodus8:28,PHRASE,to the LORD,H3068
KJV,Exodus,8,Exodus8:28,PHRASE,your God,H430
KJV,Exodus,8,Exodus8:28,PHRASE,in the wilderness;,H4057
KJV,Exodus,8,Exodus8:28,WORD,only,H7535
KJV,Exodus,8,Exodus8:28,PHRASE,ye shall,H7368
KJV,Exodus,8,Exodus8:28,WORD,not,H3808
KJV,Exodus,8,Exodus8:28,WORD,go,H3212
KJV,Exodus,8,Exodus8:28,WORD,very,H7368
KJV,Exodus,8,Exodus8:28,PHRASE,far away:,H7368
KJV,Exodus,8,Exodus8:28,WORD,intreat,H6279
KJV,Exodus,8,Exodus8:28,PHRASE,for me.,H1157
KJV,Exodus,8,Exodus8:29,WORD,And,H559
KJV,Exodus,8,Exodus8:29,WORD,Moses,H4872
KJV,Exodus,8,Exodus8:29,WORD,"said,",H559
KJV,Exodus,8,Exodus8:29,WORD,"Behold,",H2009
KJV,Exodus,8,Exodus8:29,WORD,I,H595
KJV,Exodus,8,Exodus8:29,PHRASE,go out,H3318
KJV,Exodus,8,Exodus8:29,PHRASE,"from thee,",H5973
KJV,Exodus,8,Exodus8:29,PHRASE,and I will intreat,H6279
KJV,Exodus,8,Exodus8:29,PHRASE,the LORD,H3068
KJV,Exodus,8,Exodus8:29,WORD,that,H5493
KJV,Exodus,8,Exodus8:29,PHRASE,the swarms,H6157
KJV,Exodus,8,Exodus8:29,PHRASE,[of flies],
KJV,Exodus,8,Exodus8:29,PHRASE,may depart,H5493
KJV,Exodus,8,Exodus8:29,PHRASE,"from Pharaoh,",H6547
KJV,Exodus,8,Exodus8:29,PHRASE,"from his servants,",H5650
KJV,Exodus,8,Exodus8:29,PHRASE,"and from his people,",H5971
KJV,Exodus,8,Exodus8:29,PHRASE,to morrow:,H4279
KJV,Exodus,8,Exodus8:29,WORD,but,H7535
KJV,Exodus,8,Exodus8:29,WORD,let,H3254
KJV,Exodus,8,Exodus8:29,WORD,not,H408
KJV,Exodus,8,Exodus8:29,WORD,Pharaoh,H6547
KJV,Exodus,8,Exodus8:29,PHRASE,deal deceitfully,H2048
KJV,Exodus,8,Exodus8:29,PHRASE,any more,H3254
KJV,Exodus,8,Exodus8:29,PHRASE,in not,H1115
KJV,Exodus,8,Exodus8:29,WORD,letting,H7971
KJV,Exodus,8,Exodus8:29,PHRASE,the people,H5971
KJV,Exodus,8,Exodus8:29,WORD,go,H7971
KJV,Exodus,8,Exodus8:29,PHRASE,to sacrifice,H2076
KJV,Exodus,8,Exodus8:29,PHRASE,to the LORD.,H3068
KJV,Exodus,8,Exodus8:30,WORD,And,H3318
KJV,Exodus,8,Exodus8:30,WORD,Moses,H4872
KJV,Exodus,8,Exodus8:30,PHRASE,went out,H3318
KJV,Exodus,8,Exodus8:30,WORD,from,H5973
KJV,Exodus,8,Exodus8:30,WORD,"Pharaoh,",H6547
KJV,Exodus,8,Exodus8:30,PHRASE,and intreated,H6279
KJV,Exodus,8,Exodus8:30,PHRASE,the LORD.,H3068
KJV,Exodus,8,Exodus8:31,WORD,And,H6213
KJV,Exodus,8,Exodus8:31,PHRASE,the LORD,H3068
KJV,Exodus,8,Exodus8:31,WORD,did,H6213
KJV,Exodus,8,Exodus8:31,PHRASE,according to the word,H1697
KJV,Exodus,8,Exodus8:31,PHRASE,of Moses;,H4872
KJV,Exodus,8,Exodus8:31,PHRASE,and he removed,H5493
KJV,Exodus,8,Exodus8:31,PHRASE,the swarms,H6157
KJV,Exodus,8,Exodus8:31,PHRASE,[of flies],
KJV,Exodus,8,Exodus8:31,PHRASE,"from Pharaoh,",H6547
KJV,Exodus,8,Exodus8:31,PHRASE,"from his servants,",H5650
KJV,Exodus,8,Exodus8:31,PHRASE,and from his people;,H5971
KJV,Exodus,8,Exodus8:31,PHRASE,there remained,H7604
KJV,Exodus,8,Exodus8:31,WORD,not,H3808
KJV,Exodus,8,Exodus8:31,WORD,one.,H259
KJV,Exodus,8,Exodus8:32,WORD,And,H3513
KJV,Exodus,8,Exodus8:32,WORD,Pharaoh,H6547
KJV,Exodus,8,Exodus8:32,WORD,hardened,H3513
KJV,Exodus,8,Exodus8:32,PHRASE,his heart,H3820
KJV,Exodus,8,Exodus8:32,WORD,at,H6471
KJV,Exodus,8,Exodus8:32,WORD,this,H2063
KJV,Exodus,8,Exodus8:32,WORD,time,H6471
KJV,Exodus,8,Exodus8:32,WORD,"also,",H1571
KJV,Exodus,8,Exodus8:32,WORD,neither,H3808
KJV,Exodus,8,Exodus8:32,PHRASE,would he let,H7971
KJV,Exodus,8,Exodus8:32,PHRASE,the people,H5971
KJV,Exodus,8,Exodus8:32,WORD,go.,H7971
KJV,Exodus,9,Exodus9:1,WORD,Then,H559
KJV,Exodus,9,Exodus9:1,PHRASE,the LORD,H3068
KJV,Exodus,9,Exodus9:1,WORD,said,H559
KJV,Exodus,9,Exodus9:1,WORD,unto,H413
KJV,Exodus,9,Exodus9:1,WORD,"Moses,",H4872
KJV,Exodus,9,Exodus9:1,PHRASE,Go in,H935
KJV,Exodus,9,Exodus9:1,WORD,unto,H413
KJV,Exodus,9,Exodus9:1,WORD,"Pharaoh,",H6547
KJV,Exodus,9,Exodus9:1,PHRASE,and tell,H1696
KJV,Exodus,9,Exodus9:1,WORD,"him,",H413
KJV,Exodus,9,Exodus9:1,WORD,Thus,H3541
KJV,Exodus,9,Exodus9:1,WORD,saith,H559
KJV,Exodus,9,Exodus9:1,PHRASE,the LORD,H3068
KJV,Exodus,9,Exodus9:1,WORD,God,H430
KJV,Exodus,9,Exodus9:1,PHRASE,"of the Hebrews,",H5680
KJV,Exodus,9,Exodus9:1,WORD,Let,H7971
KJV,Exodus,9,Exodus9:1,PHRASE,my people,H5971
KJV,Exodus,9,Exodus9:1,WORD,"go,",H7971
KJV,Exodus,9,Exodus9:1,PHRASE,that they may serve me.,H5647
KJV,Exodus,9,Exodus9:2,WORD,For,H3588
KJV,Exodus,9,Exodus9:2,WORD,if,H518
KJV,Exodus,9,Exodus9:2,WORD,thou,H859
KJV,Exodus,9,Exodus9:2,WORD,refuse,H3986
KJV,Exodus,9,Exodus9:2,PHRASE,to let,H7971
KJV,Exodus,9,Exodus9:2,WORD,[them],
KJV,Exodus,9,Exodus9:2,WORD,"go,",H7971
KJV,Exodus,9,Exodus9:2,WORD,and,H5750
KJV,Exodus,9,Exodus9:2,PHRASE,wilt hold,H2388
KJV,Exodus,9,Exodus9:2,WORD,them,
KJV,Exodus,9,Exodus9:2,WORD,"still,",H5750
KJV,Exodus,9,Exodus9:3,WORD,"Behold,",H2009
KJV,Exodus,9,Exodus9:3,PHRASE,the hand,H3027
KJV,Exodus,9,Exodus9:3,PHRASE,of the LORD,H3068
KJV,Exodus,9,Exodus9:3,WORD,is,H1961
KJV,Exodus,9,Exodus9:3,PHRASE,upon thy cattle,H4735
KJV,Exodus,9,Exodus9:3,WORD,which,H834
KJV,Exodus,9,Exodus9:3,WORD,[is],
KJV,Exodus,9,Exodus9:3,PHRASE,"in the field,",H7704
KJV,Exodus,9,Exodus9:3,PHRASE,"upon the horses,",H5483
KJV,Exodus,9,Exodus9:3,PHRASE,"upon the asses,",H2543
KJV,Exodus,9,Exodus9:3,PHRASE,"upon the camels,",H1581
KJV,Exodus,9,Exodus9:3,PHRASE,"upon the oxen,",H1241
KJV,Exodus,9,Exodus9:3,PHRASE,and upon the sheep:,H6629
KJV,Exodus,9,Exodus9:3,PHRASE,[there shall be],
KJV,Exodus,9,Exodus9:3,WORD,a,H1698
KJV,Exodus,9,Exodus9:3,WORD,very,H3966
KJV,Exodus,9,Exodus9:3,WORD,grievous,H3515
KJV,Exodus,9,Exodus9:3,WORD,murrain.,H1698
KJV,Exodus,9,Exodus9:4,WORD,And,H6395
KJV,Exodus,9,Exodus9:4,PHRASE,the LORD,H3068
KJV,Exodus,9,Exodus9:4,PHRASE,shall sever,H6395
KJV,Exodus,9,Exodus9:4,WORD,between,H996
KJV,Exodus,9,Exodus9:4,PHRASE,the cattle,H4735
KJV,Exodus,9,Exodus9:4,PHRASE,of Israel,H3478
KJV,Exodus,9,Exodus9:4,WORD,and,H996
KJV,Exodus,9,Exodus9:4,PHRASE,the cattle,H4735
KJV,Exodus,9,Exodus9:4,PHRASE,of Egypt:,H4714
KJV,Exodus,9,Exodus9:4,WORD,and,H3808
KJV,Exodus,9,Exodus9:4,WORD,there,H1697
KJV,Exodus,9,Exodus9:4,WORD,shall,H4191
KJV,Exodus,9,Exodus9:4,WORD,nothing,H3808
KJV,Exodus,9,Exodus9:4,WORD,die,H4191
KJV,Exodus,9,Exodus9:4,PHRASE,of all,H3605
KJV,Exodus,9,Exodus9:4,PHRASE,[that is],
KJV,Exodus,9,Exodus9:4,PHRASE,the children's,H1121
KJV,Exodus,9,Exodus9:4,PHRASE,of Israel.,H3478
KJV,Exodus,9,Exodus9:5,WORD,And,H7760
KJV,Exodus,9,Exodus9:5,PHRASE,the LORD,H3068
KJV,Exodus,9,Exodus9:5,WORD,appointed,H7760
KJV,Exodus,9,Exodus9:5,PHRASE,"a set time,",H4150
KJV,Exodus,9,Exodus9:5,WORD,"saying,",H559
KJV,Exodus,9,Exodus9:5,PHRASE,To morrow,H4279
KJV,Exodus,9,Exodus9:5,PHRASE,the LORD,H3068
KJV,Exodus,9,Exodus9:5,PHRASE,shall do,H6213
KJV,Exodus,9,Exodus9:5,WORD,this,H2088
KJV,Exodus,9,Exodus9:5,WORD,thing,H1697
KJV,Exodus,9,Exodus9:5,PHRASE,in the land.,H776
KJV,Exodus,9,Exodus9:6,WORD,And,H6213
KJV,Exodus,9,Exodus9:6,PHRASE,the LORD,H3068
KJV,Exodus,9,Exodus9:6,WORD,did,H6213
KJV,Exodus,9,Exodus9:6,WORD,that,H2088
KJV,Exodus,9,Exodus9:6,WORD,thing,H1697
KJV,Exodus,9,Exodus9:6,PHRASE,"on the morrow,",H4283
KJV,Exodus,9,Exodus9:6,WORD,and,H4191
KJV,Exodus,9,Exodus9:6,WORD,all,H3605
KJV,Exodus,9,Exodus9:6,PHRASE,the cattle,H4735
KJV,Exodus,9,Exodus9:6,PHRASE,of Egypt,H4713
KJV,Exodus,9,Exodus9:6,WORD,died:,H4191
KJV,Exodus,9,Exodus9:6,PHRASE,but of the cattle,H4735
KJV,Exodus,9,Exodus9:6,PHRASE,of the children,H1121
KJV,Exodus,9,Exodus9:6,PHRASE,of Israel,H3478
KJV,Exodus,9,Exodus9:6,WORD,died,H4191
KJV,Exodus,9,Exodus9:6,WORD,not,H3808
KJV,Exodus,9,Exodus9:6,WORD,one.,H259
KJV,Exodus,9,Exodus9:7,WORD,And,H7971
KJV,Exodus,9,Exodus9:7,WORD,Pharaoh,H6547
KJV,Exodus,9,Exodus9:7,WORD,"sent,",H7971
KJV,Exodus,9,Exodus9:7,PHRASE,"and, behold,",H2009
KJV,Exodus,9,Exodus9:7,PHRASE,there was,H4191
KJV,Exodus,9,Exodus9:7,WORD,not,H3808
KJV,Exodus,9,Exodus9:7,WORD,one,H259
KJV,Exodus,9,Exodus9:7,PHRASE,of the cattle,H4735
KJV,Exodus,9,Exodus9:7,PHRASE,of the Israelites,H3478
KJV,Exodus,9,Exodus9:7,WORD,dead.,H4191
KJV,Exodus,9,Exodus9:7,WORD,And,H3513
KJV,Exodus,9,Exodus9:7,PHRASE,the heart,H3820
KJV,Exodus,9,Exodus9:7,PHRASE,of Pharaoh,H6547
KJV,Exodus,9,Exodus9:7,PHRASE,"was hardened,",H3513
KJV,Exodus,9,Exodus9:7,WORD,and,H3808
KJV,Exodus,9,Exodus9:7,PHRASE,he did,H7971
KJV,Exodus,9,Exodus9:7,WORD,not,H3808
KJV,Exodus,9,Exodus9:7,WORD,let,H7971
KJV,Exodus,9,Exodus9:7,PHRASE,the people,H5971
KJV,Exodus,9,Exodus9:7,WORD,go.,H7971
KJV,Exodus,9,Exodus9:8,WORD,And,H559
KJV,Exodus,9,Exodus9:8,PHRASE,the LORD,H3068
KJV,Exodus,9,Exodus9:8,WORD,said,H559
KJV,Exodus,9,Exodus9:8,WORD,unto,H413
KJV,Exodus,9,Exodus9:8,WORD,Moses,H4872
KJV,Exodus,9,Exodus9:8,PHRASE,and unto,H413
KJV,Exodus,9,Exodus9:8,WORD,"Aaron,",H175
KJV,Exodus,9,Exodus9:8,WORD,Take,H3947
KJV,Exodus,9,Exodus9:8,PHRASE,to you,
KJV,Exodus,9,Exodus9:8,WORD,handfuls,H2651
KJV,Exodus,9,Exodus9:8,WORD,,H4393
KJV,Exodus,9,Exodus9:8,PHRASE,of ashes,H6368
KJV,Exodus,9,Exodus9:8,PHRASE,"of the furnace,",H3536
KJV,Exodus,9,Exodus9:8,PHRASE,and let,H2236
KJV,Exodus,9,Exodus9:8,WORD,Moses,H4872
KJV,Exodus,9,Exodus9:8,PHRASE,sprinkle it,H2236
KJV,Exodus,9,Exodus9:8,PHRASE,toward the heaven,H8064
KJV,Exodus,9,Exodus9:8,PHRASE,in the sight,H5869
KJV,Exodus,9,Exodus9:8,PHRASE,of Pharaoh.,H6547
KJV,Exodus,9,Exodus9:9,PHRASE,And it shall become,H1961
KJV,Exodus,9,Exodus9:9,PHRASE,small dust,H80
KJV,Exodus,9,Exodus9:9,WORD,in,H5921
KJV,Exodus,9,Exodus9:9,WORD,all,H3605
KJV,Exodus,9,Exodus9:9,PHRASE,the land,H776
KJV,Exodus,9,Exodus9:9,PHRASE,"of Egypt,",H4714
KJV,Exodus,9,Exodus9:9,PHRASE,and shall be,H1961
KJV,Exodus,9,Exodus9:9,PHRASE,a boil,H7822
KJV,Exodus,9,Exodus9:9,PHRASE,breaking forth,H6524
KJV,Exodus,9,Exodus9:9,WORD,[with],
KJV,Exodus,9,Exodus9:9,WORD,blains,H76
KJV,Exodus,9,Exodus9:9,WORD,upon,H5921
KJV,Exodus,9,Exodus9:9,WORD,"man,",H120
KJV,Exodus,9,Exodus9:9,PHRASE,and upon,H5921
KJV,Exodus,9,Exodus9:9,WORD,"beast,",H929
KJV,Exodus,9,Exodus9:9,PHRASE,throughout all,H3605
KJV,Exodus,9,Exodus9:9,PHRASE,the land,H776
KJV,Exodus,9,Exodus9:9,PHRASE,of Egypt.,H4714
KJV,Exodus,9,Exodus9:10,PHRASE,And they took,H3947
KJV,Exodus,9,Exodus9:10,WORD,ashes,H6368
KJV,Exodus,9,Exodus9:10,PHRASE,"of the furnace,",H3536
KJV,Exodus,9,Exodus9:10,PHRASE,and stood,H5975
KJV,Exodus,9,Exodus9:10,WORD,before,H6440
KJV,Exodus,9,Exodus9:10,WORD,Pharaoh;,H6547
KJV,Exodus,9,Exodus9:10,WORD,and,H2236
KJV,Exodus,9,Exodus9:10,WORD,Moses,H4872
KJV,Exodus,9,Exodus9:10,WORD,sprinkled,H2236
KJV,Exodus,9,Exodus9:10,WORD,it,H853
KJV,Exodus,9,Exodus9:10,PHRASE,up toward heaven;,H8064
KJV,Exodus,9,Exodus9:10,PHRASE,and it became,H1961
KJV,Exodus,9,Exodus9:10,PHRASE,a boil,H7822
KJV,Exodus,9,Exodus9:10,PHRASE,breaking forth,H6524
KJV,Exodus,9,Exodus9:10,WORD,[with],
KJV,Exodus,9,Exodus9:10,WORD,blains,H76
KJV,Exodus,9,Exodus9:10,PHRASE,"upon man,",H120
KJV,Exodus,9,Exodus9:10,PHRASE,and upon beast.,H929
KJV,Exodus,9,Exodus9:11,WORD,And,H3808
KJV,Exodus,9,Exodus9:11,PHRASE,the magicians,H2748
KJV,Exodus,9,Exodus9:11,WORD,could,H3201
KJV,Exodus,9,Exodus9:11,WORD,not,H3808
KJV,Exodus,9,Exodus9:11,WORD,stand,H5975
KJV,Exodus,9,Exodus9:11,WORD,before,H6440
KJV,Exodus,9,Exodus9:11,WORD,Moses,H4872
KJV,Exodus,9,Exodus9:11,WORD,because,H6440
KJV,Exodus,9,Exodus9:11,PHRASE,of the boils;,H7822
KJV,Exodus,9,Exodus9:11,WORD,for,H3588
KJV,Exodus,9,Exodus9:11,PHRASE,the boil,H7822
KJV,Exodus,9,Exodus9:11,WORD,was,H1961
KJV,Exodus,9,Exodus9:11,PHRASE,"upon the magicians,",H2748
KJV,Exodus,9,Exodus9:11,PHRASE,and upon all,H3605
KJV,Exodus,9,Exodus9:11,PHRASE,the Egyptians.,H4713
KJV,Exodus,9,Exodus9:12,WORD,And,H2388
KJV,Exodus,9,Exodus9:12,PHRASE,the LORD,H3068
KJV,Exodus,9,Exodus9:12,WORD,hardened,H2388
KJV,Exodus,9,Exodus9:12,PHRASE,the heart,H3820
KJV,Exodus,9,Exodus9:12,PHRASE,"of Pharaoh,",H6547
KJV,Exodus,9,Exodus9:12,WORD,and,H3808
KJV,Exodus,9,Exodus9:12,PHRASE,he hearkened,H8085
KJV,Exodus,9,Exodus9:12,WORD,not,H3808
KJV,Exodus,9,Exodus9:12,PHRASE,unto them;,H413
KJV,Exodus,9,Exodus9:12,WORD,as,H834
KJV,Exodus,9,Exodus9:12,PHRASE,the LORD,H3068
KJV,Exodus,9,Exodus9:12,PHRASE,had spoken,H1696
KJV,Exodus,9,Exodus9:12,WORD,unto,H413
KJV,Exodus,9,Exodus9:12,WORD,Moses.,H4872
KJV,Exodus,9,Exodus9:13,WORD,And,H559
KJV,Exodus,9,Exodus9:13,PHRASE,the LORD,H3068
KJV,Exodus,9,Exodus9:13,WORD,said,H559
KJV,Exodus,9,Exodus9:13,WORD,unto,H413
KJV,Exodus,9,Exodus9:13,WORD,"Moses,",H4872
KJV,Exodus,9,Exodus9:13,PHRASE,Rise up early,H7925
KJV,Exodus,9,Exodus9:13,PHRASE,"in the morning,",H1242
KJV,Exodus,9,Exodus9:13,PHRASE,and stand,H3320
KJV,Exodus,9,Exodus9:13,WORD,before,H6440
KJV,Exodus,9,Exodus9:13,WORD,"Pharaoh,",H6547
KJV,Exodus,9,Exodus9:13,PHRASE,and say,H559
KJV,Exodus,9,Exodus9:13,PHRASE,"unto him,",H413
KJV,Exodus,9,Exodus9:13,WORD,Thus,H3541
KJV,Exodus,9,Exodus9:13,WORD,saith,H559
KJV,Exodus,9,Exodus9:13,PHRASE,the LORD,H3068
KJV,Exodus,9,Exodus9:13,WORD,God,H430
KJV,Exodus,9,Exodus9:13,PHRASE,"of the Hebrews,",H5680
KJV,Exodus,9,Exodus9:13,WORD,Let,H7971
KJV,Exodus,9,Exodus9:13,PHRASE,my people,H5971
KJV,Exodus,9,Exodus9:13,WORD,"go,",H7971
KJV,Exodus,9,Exodus9:13,PHRASE,that they may serve me.,H5647
KJV,Exodus,9,Exodus9:14,WORD,For,H3588
KJV,Exodus,9,Exodus9:14,WORD,I,H589
KJV,Exodus,9,Exodus9:14,WORD,will,H7971
KJV,Exodus,9,Exodus9:14,WORD,at,H6471
KJV,Exodus,9,Exodus9:14,WORD,this,H2063
KJV,Exodus,9,Exodus9:14,WORD,time,H6471
KJV,Exodus,9,Exodus9:14,WORD,send,H7971
KJV,Exodus,9,Exodus9:14,WORD,all,H3605
KJV,Exodus,9,Exodus9:14,PHRASE,my plagues,H4046
KJV,Exodus,9,Exodus9:14,WORD,upon,H413
KJV,Exodus,9,Exodus9:14,PHRASE,"thine heart,",H3820
KJV,Exodus,9,Exodus9:14,PHRASE,"and upon thy servants,",H5650
KJV,Exodus,9,Exodus9:14,PHRASE,and upon thy people;,H5971
KJV,Exodus,9,Exodus9:14,WORD,that,H5668
KJV,Exodus,9,Exodus9:14,PHRASE,thou mayest know,H3045
KJV,Exodus,9,Exodus9:14,WORD,that,H3588
KJV,Exodus,9,Exodus9:14,PHRASE,[there is],
KJV,Exodus,9,Exodus9:14,WORD,none,H369
KJV,Exodus,9,Exodus9:14,PHRASE,like me,H3644
KJV,Exodus,9,Exodus9:14,PHRASE,in all,H3605
KJV,Exodus,9,Exodus9:14,PHRASE,the earth.,H776
KJV,Exodus,9,Exodus9:15,WORD,For,H3588
KJV,Exodus,9,Exodus9:15,WORD,now,H6258
KJV,Exodus,9,Exodus9:15,PHRASE,I will stretch out,H7971
KJV,Exodus,9,Exodus9:15,PHRASE,"my hand,",H3027
KJV,Exodus,9,Exodus9:15,PHRASE,that I may smite,H5221
KJV,Exodus,9,Exodus9:15,WORD,thee,H853
KJV,Exodus,9,Exodus9:15,WORD,and,H853
KJV,Exodus,9,Exodus9:15,PHRASE,thy people,H5971
KJV,Exodus,9,Exodus9:15,PHRASE,with pestilence;,H1698
KJV,Exodus,9,Exodus9:15,PHRASE,and thou shalt be cut off,H3582
KJV,Exodus,9,Exodus9:15,WORD,from,H4480
KJV,Exodus,9,Exodus9:15,PHRASE,the earth.,H776
KJV,Exodus,9,Exodus9:16,PHRASE,And in very deed,H199
KJV,Exodus,9,Exodus9:16,WORD,for,H5668
KJV,Exodus,9,Exodus9:16,WORD,this,H2063
KJV,Exodus,9,Exodus9:16,WORD,[cause],
KJV,Exodus,9,Exodus9:16,PHRASE,"have I raised thee up,",H5975
KJV,Exodus,9,Exodus9:16,WORD,for,H5668
KJV,Exodus,9,Exodus9:16,PHRASE,to shew [in] thee,H7200
KJV,Exodus,9,Exodus9:16,PHRASE,my power;,H3581
KJV,Exodus,9,Exodus9:16,PHRASE,and that,H4616
KJV,Exodus,9,Exodus9:16,PHRASE,my name,H8034
KJV,Exodus,9,Exodus9:16,PHRASE,may be declared,H5608
KJV,Exodus,9,Exodus9:16,PHRASE,throughout all,H3605
KJV,Exodus,9,Exodus9:16,PHRASE,the earth.,H776
KJV,Exodus,9,Exodus9:17,PHRASE,As yet,H5750
KJV,Exodus,9,Exodus9:17,WORD,exaltest,H5549
KJV,Exodus,9,Exodus9:17,WORD,thou,H5750
KJV,Exodus,9,Exodus9:17,WORD,thyself,H5549
KJV,Exodus,9,Exodus9:17,PHRASE,"against my people,",H5971
KJV,Exodus,9,Exodus9:17,WORD,that,H1115
KJV,Exodus,9,Exodus9:17,PHRASE,thou wilt,H7971
KJV,Exodus,9,Exodus9:17,WORD,not,H1115
KJV,Exodus,9,Exodus9:17,PHRASE,let them go?,H7971
KJV,Exodus,9,Exodus9:18,WORD,"Behold,",H2005
KJV,Exodus,9,Exodus9:18,PHRASE,to morrow,H4279
KJV,Exodus,9,Exodus9:18,PHRASE,about this time,H6256
KJV,Exodus,9,Exodus9:18,WORD,I,H2005
KJV,Exodus,9,Exodus9:18,PHRASE,will cause it to rain,H4305
KJV,Exodus,9,Exodus9:18,WORD,a,H1259
KJV,Exodus,9,Exodus9:18,WORD,very,H3966
KJV,Exodus,9,Exodus9:18,WORD,grievous,H3515
KJV,Exodus,9,Exodus9:18,WORD,"hail,",H1259
KJV,Exodus,9,Exodus9:18,PHRASE,such as,H834
KJV,Exodus,9,Exodus9:18,WORD,hath,H1961
KJV,Exodus,9,Exodus9:18,WORD,not,H3808
KJV,Exodus,9,Exodus9:18,WORD,been,H1961
KJV,Exodus,9,Exodus9:18,PHRASE,in Egypt,H4714
KJV,Exodus,9,Exodus9:18,WORD,since,H4480
KJV,Exodus,9,Exodus9:18,WORD,,H3117
KJV,Exodus,9,Exodus9:18,PHRASE,the foundation,H3245
KJV,Exodus,9,Exodus9:18,WORD,thereof,H3245
KJV,Exodus,9,Exodus9:18,PHRASE,even until,H5704
KJV,Exodus,9,Exodus9:18,WORD,now.,H6258
KJV,Exodus,9,Exodus9:19,WORD,Send,H7971
KJV,Exodus,9,Exodus9:19,PHRASE,"therefore now,",H6258
KJV,Exodus,9,Exodus9:19,WORD,[and],
KJV,Exodus,9,Exodus9:19,WORD,gather,H5756
KJV,Exodus,9,Exodus9:19,PHRASE,"thy cattle,",H4735
KJV,Exodus,9,Exodus9:19,WORD,and,H853
KJV,Exodus,9,Exodus9:19,WORD,all,H3605
KJV,Exodus,9,Exodus9:19,WORD,that,H834
KJV,Exodus,9,Exodus9:19,PHRASE,thou hast,
KJV,Exodus,9,Exodus9:19,PHRASE,in the field;,H7704
KJV,Exodus,9,Exodus9:19,PHRASE,[for upon],
KJV,Exodus,9,Exodus9:19,WORD,every,H3605
KJV,Exodus,9,Exodus9:19,WORD,man,H120
KJV,Exodus,9,Exodus9:19,PHRASE,and beast,H929
KJV,Exodus,9,Exodus9:19,WORD,which,H834
KJV,Exodus,9,Exodus9:19,PHRASE,shall be found,H4672
KJV,Exodus,9,Exodus9:19,PHRASE,"in the field,",H7704
KJV,Exodus,9,Exodus9:19,WORD,and,H3808
KJV,Exodus,9,Exodus9:19,WORD,shall,H622
